SpectrogramFile,RawIQFile,Class,Scenario,CenterFrequency_Hz,SampleRate_Hz,ReceiverGain_dB,SNR_dB,FrequencyOffset_MHz,ADC_ClipRatio
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00458.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-7.40681381953888,-6,16.9171269649964,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00459.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-4.65750225505126,10,5.6985919067367,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00459.png,,Noise,Receiver noise floor,2437000000,40000000,-5.18532865194758,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00459.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,6.61545287490101,20,-15.6458396906882,0.927587890625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00459.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,-7.3948556349095,2,-2.79556708749993,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00459.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,6.27596330503542,4,-2.75475877372833,0.02939453125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00459.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-1.80605033106745,0,14.2316039545024,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00460.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-2.52523085909289,-6,-3.04310287860398,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00460.png,,Noise,Receiver noise floor,2437000000,40000000,-3.97495824256195,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00460.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-2.41425482266921,18,-0.283732774092115,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00460.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,-7.01376637770003,-2,-1.0708844034063,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00460.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,6.5545417013553,18,4.57128605699068,0.21680908203125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00460.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,5.04054581874932,-6,-18.7467830105809,0.00538330078125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00461.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-5.2342058216717,4,-15.7612217645585,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00461.png,,Noise,Receiver noise floor,2437000000,40000000,-9.55724613568371,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00461.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-3.47626907404297,25,-8.51036879232435,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00461.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,-4.73617446864459,-4,-1.43691714224887,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00461.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,2.95563835594316,18,-5.58947084602206,0.00235595703125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00461.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,5.59124067318603,25,18.7113187897952,0.01220703125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00462.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,7.25563442425965,30,2.83711783729273,0.63485107421875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00462.png,,Noise,Receiver noise floor,2437000000,40000000,-9.4625104122,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00462.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-0.0959785113266296,12,-5.04970953574772,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00462.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,5.3691413308676,12,0.790019201074932,0.0143310546875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00462.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-3.14406939990231,4,-7.21081160753623,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00462.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-3.48857138776501,4,-17.5009223797395,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00463.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-2.24378184920697,18,11.1619155538165,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00463.png,,Noise,Receiver noise floor,2437000000,40000000,-5.38259905631371,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00463.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,3.34168338277236,8,-12.2302388788978,0.04964599609375
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00463.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,5.14358122353948,2,0.500734781825136,0.01640625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00463.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-2.51133493746049,12,4.67725193961972,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00463.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,1.77835074774183,-2,14.8310509194881,2.44140625e-05
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00464.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-1.97633085662799,30,12.8150040066524,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00464.png,,Noise,Receiver noise floor,2437000000,40000000,-5.91113169512114,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00464.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-5.81115638792986,15,-16.543269576591,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00464.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,3.12287852909488,2,0.833305426711547,0.00230712890625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00464.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,7.93324611088896,18,3.69941111334678,0.05643310546875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00464.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,3.28257232447343,-4,-18.0829648251896,0.00107421875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00465.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,2.69310197241653,-6,7.36650950411226,0.00185546875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00465.png,,Noise,Receiver noise floor,2437000000,40000000,2.23921393597588,NaN,NaN,0.00081787109375
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00465.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,3.77127487894063,6,-9.3740697918528,0.00643310546875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00465.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,7.99529713800675,18,-2.27248167365355,0.0287353515625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00465.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-0.487579253768317,25,3.39891358153372,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00465.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,4.77736500753466,6,16.7604554824372,0.00855712890625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00466.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,5.25888282007783,6,5.20922937376136,0.11075439453125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00466.png,,Noise,Receiver noise floor,2437000000,40000000,-9.64598240638451,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00466.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,5.51521230923283,20,-16.3372639404607,0.55728759765625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00466.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,-3.17816371856631,0,2.85574824317,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00466.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,3.73294903083833,8,-6.17680775681885,0.00228271484375
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00466.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-1.3971057394219,2,-16.2533900198805,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00467.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-4.54626179152109,6,4.2760011203869,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00467.png,,Noise,Receiver noise floor,2437000000,40000000,-5.12486193749483,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00467.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,2.07715146087826,2,-4.73468237479536,0.0005615234375
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00467.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,-5.90460301510675,12,0.283779930849854,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00467.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,6.50193673596164,25,2.42973412051225,0.09635009765625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00467.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,5.28868724367709,-6,-18.4083385284395,0.01556396484375
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00468.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-6.92349568950022,0,13.5202309363044,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00468.png,,Noise,Receiver noise floor,2437000000,40000000,1.27029009799127,NaN,NaN,8.544921875e-05
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00468.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,7.17494287120623,-2,-0.207359451907255,0.12496337890625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00468.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,2.17211057539443,-4,-0.681862875411186,7.32421875e-05
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00468.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-1.08893900401971,10,-1.83767404472554,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00468.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,1.94223775357913,6,-14.235175438993,0.0011474609375
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00469.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,4.05943788597008,8,-9.1146595306526,0.081884765625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00469.png,,Noise,Receiver noise floor,2437000000,40000000,-4.88452553979216,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00469.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-7.53552836664613,-4,-15.4759320065336,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00469.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,-1.82287413127403,6,0.309306145347905,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00469.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,4.16158686959191,15,-2.35086158627755,0.05570068359375
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00469.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,4.17713948997159,12,-16.8507244756375,0.01715087890625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00470.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,7.7173979989623,0,16.623088861455,0.1197265625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00470.png,,Noise,Receiver noise floor,2437000000,40000000,-3.33700662648222,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00470.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-3.17500264226823,12,-1.77352251078197,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00470.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,-6.14822847763394,4,1.33263327817474,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00470.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,1.8323925644036,12,6.41293532889079,0.000439453125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00470.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,2.61905891991881,10,-18.3243364426773,0.012158203125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00471.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-2.13232016306956,10,-7.04692651547814,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00471.png,,Noise,Receiver noise floor,2437000000,40000000,1.58893333681882,NaN,NaN,0.0002197265625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00471.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-4.6679480627376,8,17.349153215773,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00471.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,2.77577471983547,6,-1.91497495535377,0.0010498046875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00471.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,4.71788789802275,18,5.30872991908798,0.00498046875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00471.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,1.92724146542213,0,17.5991836858496,0.00030517578125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00472.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,6.10069345517358,6,10.714544857314,0.15325927734375
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00472.png,,Noise,Receiver noise floor,2437000000,40000000,-5.38783355857386,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00472.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-4.81937077475999,0,-16.4708303317128,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00472.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,-2.14227255373519,20,1.87445160096713,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00472.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,7.28423407449652,20,-3.62641808872627,0.09937744140625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00472.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-7.83589454265109,6,-16.6129717706701,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00473.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-0.331163627312543,12,16.3680839035489,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00473.png,,Noise,Receiver noise floor,2437000000,40000000,-7.8774551273533,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00473.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-7.51931041059823,-6,-11.632071607836,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00473.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,4.40132506620151,0,0.36589345883615,0.01002197265625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00473.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,6.46201019618597,18,0.0850345991635102,0.412939453125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00473.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-7.39359491987337,15,14.108648019345,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00474.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,6.06313414158811,20,-6.21378080085506,0.64703369140625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00474.png,,Noise,Receiver noise floor,2437000000,40000000,-3.96878166359527,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00474.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,5.80050828892645,12,3.98357274547571,0.4299560546875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00474.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,-2.98626146367379,20,-2.81812741756327,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00474.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-0.829241659068504,25,-0.822425548534021,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00474.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,3.1464152139046,15,-16.3180425913643,0.00181884765625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00475.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-7.34051408457131,25,15.9900224997051,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00475.png,,Noise,Receiver noise floor,2437000000,40000000,0.294329603353011,NaN,NaN,1.220703125e-05
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00475.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,1.87179995213442,0,4.1309742486198,0.00035400390625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00475.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,-0.303144346734241,6,-1.5208117296664,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00475.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,2.25190588638285,20,-0.760242083649095,0.00162353515625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00475.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,3.86352198685185,-6,-16.5933750544078,0.00426025390625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00476.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,2.44709433540319,30,-10.6043544179551,1.220703125e-05
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00476.png,,Noise,Receiver noise floor,2437000000,40000000,-3.70489670595694,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00476.png,,Unknown,Unknown SDR-like RF signal,2437000000,40000000,1.56231706413875,20,14.4868471671321,0.0373291015625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00476.png,,WiFi,WiFi SDR-like capture,2437000000,40000000,-1.56409373240798,-6,2.27828873948349,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00476.png,,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,0.555954176609474,6,1.57604676712474,3.662109375e-05
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00476.png,,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-6.02915731466327,12,17.2323909134785,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00477.png,,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,5.17266257475783,8,0.207682628679954,0.13330078125
